Doesn't fit phone. Works fine, but doesn't really fit the phone screen	Non si adatta al telefono. Funziona bene, ma non si adatta davvero allo schermo del telefono	No se ajusta al teléfono. Funciona bien, pero realmente no se ajusta a la pantalla del teléfono	Ne correspond pas au téléphone. Fonctionne bien, mais ne correspond pas vraiment à l'écran du téléphone	電話はフィットしません。正常に動作しますが、電話画面に実際には適合しません
Thanks for 2 of the same switch. Supposed to be 1 normally open and 1 normally closed. Instead I got 2 normally closed switches. WTF	Grazie per 2 dello stesso interruttore. Dovrebbe essere 1 normalmente aperto e 1 normalmente chiuso. Invece ho ricevuto 2 interruttori normalmente chiusi. Wtf	Gracias por 2 del mismo interruptor. Se supone que es 1 normalmente abierto y 1 normalmente cerrado. En cambio, obtuve 2 interruptores normalmente cerrados. WTF	Merci pour 2 du même interrupteur. Censé être 1 normalement ouvert et 1 normalement fermé. Au lieu de cela, j'ai obtenu 2 commutateurs normalement fermés. WTF	同じスイッチの2つをありがとう。 1つは通常開いていて、1つは通常閉じられていると考えられています。代わりに、2つの通常閉じたスイッチを取得しました。 WTF
See through because of how things they are. You can see through them they are so thin	Vedi attraverso come sono le cose. Puoi vedere attraverso di loro che sono così sottili	Vea a través de cómo son las cosas. Puedes ver a través de ellos que son tan delgados	Voir à cause de la façon dont ils sont. Vous pouvez voir à travers eux, ils sont si minces	物事がどのようであるかを確認してください。あなたは彼らを通して彼らがとても薄いことを見ることができます
Not effective, not harmful. See no effect, did not create any issues with sensitive skin, feels nice going on, but no effect seen used twice a day for 2 weeks	Non efficace, non dannoso. Non vedere alcun effetto, non ha creato problemi con la pelle sensibile, è bello andare avanti, ma nessun effetto visto usato due volte al giorno per 2 settimane	No es efectivo, no dañino. No vea ningún efecto, no creó ningún problema con la piel sensible, se siente bien, pero no se ve ningún efecto que se use dos veces al día durante 2 semanas	Pas efficace, pas nocif. Voir aucun effet, n'a créé aucun problème avec une peau sensible, ça fait du bien, mais aucun effet vu utilisé deux fois par jour pendant 2 semaines	効果的ではなく、有害でもありません。効果がなく、敏感肌に問題を引き起こしませんでした、気分が良いと感じましたが、2週間は1日に2回使用される効果は見られません
Scratched edges of new iphone. Owned case for over 2 months. Noticed after first month when I removed for cleaning that I had hairline scratches all along my brand new iPhone X. I got the case 2 days after purchasing the phone. There is no reason why my phone should have scratches along edge of phone. Fitment is good. The blue chrome paint is chipping in corners. It is not scratch resistant on the back as advertised. Would have never got the case had I known the plastic would scratch edge of my chrome edge. Love the thin design but that's about it	Bordi graffiati del nuovo iPhone. Caso di proprietà per oltre 2 mesi. Ho notato dopo il primo mese, quando ho rimosso per la pulizia che avevo graffi di capelli lungo tutto il mio nuovissimo iPhone X. Ho ottenuto la custodia 2 giorni dopo l'acquisto del telefono. Non c'è motivo per cui il mio telefono dovrebbe avere graffi lungo il bordo del telefono. Il montaggio è buono. La vernice cromata blu si sta scheggiando negli angoli. Non è resistente ai graffi sul retro come pubblicizzato. Non avrei mai avuto la custodia se avessi saputo che la plastica avrebbe graffiato il bordo del mio bordo cromato. Adoro il design sottile, ma questo è tutto	Bordes rayados del nuevo iPhone. Caso de propiedad por más de 2 meses. Noté después del primer mes, cuando me quité para limpiar que tenía rasguños de cabello a lo largo de mi nuevo iPhone X. Obtuve el estuche 2 días después de comprar el teléfono. No hay ninguna razón por la cual mi teléfono debería tener rasguños a lo largo del borde del teléfono. El ajuste es bueno. La pintura cromada azul está picando en las esquinas. No es resistente a los arañazos en la parte posterior como se anuncia. Nunca hubiera obtenido el estuche si hubiera sabido que el plástico rayaría el borde de mi borde cromado. Me encanta el diseño delgado pero eso es todo	Bords rayés du nouvel iPhone. Cas détenue pendant plus de 2 mois. Remarqué après le premier mois lorsque j'ai retiré pour le nettoyage que j'avais des rayures capillaires tout au long de mon tout nouvel iPhone X. J'ai obtenu le cas 2 jours après avoir acheté le téléphone. Il n'y a aucune raison pour que mon téléphone ait des rayures le long du bord du téléphone. L'ajustement est bon. La peinture bleue chromée est en train de se déchiqueter dans les coins. Il n'est pas résistant aux rayures à l'arrière comme annoncé. N'aurait jamais eu le cas si je savais que le plastique gratterait le bord de mon bord chromé. J'adore le design mince mais c'est tout	新しいiPhoneのひっかいエッジ。 2か月以上の所有ケース。最初の1か月後にクリーニングのために削除したときに、新しいiPhone Xに沿ってヘアラインの傷があったことに気づきました。電話を購入してから2日後にケースを手に入れました。私の電話が電話の端に沿って傷があるべき理由はありません。装備は良いです。青いクロムペイントはコーナーに欠けています。宣伝されているように、背中に傷が強くありません。プラスチックが私のクロムエッジのエッジをスクラッチすることを私が知っていれば、私がケースを得たことはなかったでしょう。薄いデザインが大好きですが、それはそれについてです
Color wrong. Beware: I ordered a black hoodie and when I received it the inside of the hood was yellow. The pic clearly shows it being completely black, but it’s not	Colore sbagliato. Fai attenzione: ho ordinato una felpa nera e quando l'ho ricevuto l'interno del cofano era giallo. La foto mostra chiaramente che è completamente nero, ma non lo è	Color mal. Cuidado: pedí una sudadera con capucha negra y cuando la recibí, el interior del capó era amarillo. La foto claramente muestra que es completamente negro, pero no es	Couleur mal. Attention: j'ai commandé un sweat à capuche noir et quand je l'ai reçu à l'intérieur du capot était jaune. La photo montre clairement qu'elle est complètement noire, mais ce n'est pas	間違った色。注意してください：私は黒いパーカーを注文し、それを受け取ったとき、ボンネットの内側は黄色でした。写真は明らかにそれが完全に黒であることを示していますが、そうではありません
Disappointing. They don’t work well, mice still arounf	Deludente. Non funzionano bene, i topi ancora sono	Decepcionante. No funcionan bien, los ratones todavía son	Décevant. Ils ne fonctionnent pas bien, les souris sont toujours	残念。彼らはうまくいきません、マウスはまだrounfです
Returning this. Returning- not a children’s book at all!	Restituendo questo. Tornando, non un libro per bambini!	Devolviendo esto. Regresando, ¡no es un libro para niños en absoluto!	Retourner ceci. Retour - Pas du tout un livre pour enfants!	これを返します。戻ってくる - 子供向けの本ではありません！
NOT DISHWASHER SAFE!. So...bought this water bottle a few weeks ago and have been rinsing it with with water and soap. Last night I decided to put it in the dishwasher and...RIP to my new water bottle. Totally not dishwasher safe. A side was melted and the cap could no longer screw on. It was actually pretty good while it lasted, however. Just don’t make the same mistake	Non lavastoviglie sicuro!. Quindi ... ho comprato questa bottiglia d'acqua qualche settimana fa e l'ho sciacquata con acqua e sapone. Ieri sera ho deciso di metterlo nella lavastoviglie e ... strappare la mia nuova bottiglia d'acqua. Totalmente non la lavastoviglie sicuro. Un lato è stato sciolto e il cappuccio non poteva più rovinare. In realtà è stato abbastanza buono finché è durato, comunque. Non fare lo stesso errore	¡No es seguro para lavavajillas!. Entonces ... compré esta botella de agua hace unas semanas y la he estado enjuagando con agua y jabón. Anoche decidí ponerlo en el lavavajillas y ... rasgar mi nueva botella de agua. Totalmente no lavavajillas. Se derritió un lado y la tapa ya no podía atornillar. Sin embargo, en realidad fue bastante bueno mientras duró. Simplemente no cometas el mismo error	Pas de lave-vaisselle en toute sécurité!. Alors ... j'ai acheté cette bouteille d'eau il y a quelques semaines et l'ont rincé avec de l'eau et du savon. Hier soir, j'ai décidé de le mettre au lave-vaisselle et ... déchirer ma nouvelle bouteille d'eau. Totalement pas le lave-vaisselle en sécurité. Un côté a été fondu et le capuchon ne pouvait plus se visser. C'était en fait assez bon pendant que cela a duré, cependant. Ne faites pas la même erreur	食器洗い機安全ではありません！だから...数週間前にこの水筒を買って、水と石鹸ですすいだ。昨夜、私はそれを食器洗い機に入れて...新しい水筒に裂くことにしました。完全に食器洗い機は安全ではありません。サイドが溶けて、キャップがねじ込まれなくなりました。しかし、それが続いている間、それは実際にはかなり良かったです。同じ間違いを犯さないでください
Makes a weird beeping sound. The battery life is incredible, but the device make a weird beeping sound when playing audio. The mic has no noise cancellation. Fits like normal earbuds	Fa un suono strano emetro. La durata della batteria è incredibile, ma il dispositivo emette un suono strano segnale acustico durante la riproduzione dell'audio. Il microfono non ha cancellazione del rumore. Si adatta come auricolari normali	Hace un sonido de pitido extraño. La duración de la batería es increíble, pero el dispositivo hace un sonido de pitido extraño al reproducir audio. El micrófono no tiene cancelación de ruido. Se adapta a los auriculares normales	Fait un bip biple. La durée de vie de la batterie est incroyable, mais l'appareil élabore un bip étrange lors de la lecture de l'audio. Le micro n'a pas d'annulation de bruit. Convient comme des écouteurs normaux	奇妙なビープ音がします。バッテリーの寿命は信じられないほどですが、デバイスはオーディオを再生するときに奇妙なビープ音を鳴らします。マイクにはノイズキャンセルがありません。通常のイヤホンのようなフィット
Not for any king of detailing. They are plush and soft but to detail a car with this is imposible leave lint all over	Non per nessun re di dettagli. Sono lussuosi e morbidi ma per descrivere in dettaglio un'auto con questo è imposibile lasciare la lanugine dappertutto	No para ningún rey de detalles. Son lujosos y suaves, pero para detallar un automóvil con esto es imposible dejar pelusa por todas partes	Pas pour aucun roi des détails. Ils sont moelleux et doux, mais pour détailler une voiture avec ceci imposible, laisse la peluche partout	ディテールの王のためではありません。彼らは豪華で柔らかいですが、これで車を詳述するためには、障害のない糸くずがあります
Poor design. This sink looks great and was a good price, but it is not constructed or engineered properly - the water barely runs towards the drain. I would like to replace it, but I had it attached to my granite and paid a plumber to hook it up. I have to clean it daily to get the food out of it. Very disappointed	Design scadente. Questo lavandino sembra fantastico ed era un buon prezzo, ma non è costruito o progettato correttamente: l'acqua corre a malapena verso lo scarico. Vorrei sostituirlo, ma l'ho attaccato al mio granito e ho pagato un idraulico per collegarlo. Devo pulirlo ogni giorno per toglierlo. Molto deluso	Mal diseño. Este fregadero se ve muy bien y era un buen precio, pero no está construido ni diseñado adecuadamente: el agua apenas corre hacia el desagüe. Me gustaría reemplazarlo, pero lo tenía adjunto a mi granito y pagué un fontanero para conectarlo. Tengo que limpiarlo a diario para sacar la comida. Muy decepcionado	Mauvais design. Cet évier a fière allure et était un bon prix, mais il n'est pas construit ou conçu correctement - l'eau fonctionne à peine vers le drain. Je voudrais le remplacer, mais je l'ai attaché à mon granit et j'ai payé un plombier pour le connecter. Je dois le nettoyer quotidiennement pour en retirer la nourriture. Très déçu	貧弱なデザイン。このシンクは見栄えが良く、良い価格でしたが、適切に構築または設計されていません - 水はかろうじて排水に向かって走りません。私はそれを交換したいのですが、私はそれを私の花崗岩に取り付けて、それを接続するために配管工を支払いました。私はそれから食べ物を取り出すために毎日それをきれいにしなければなりません。とてもがっかりします
Doesn’t stick. I’ve been very disappointed with this plate. I’ve been using this plate with my 1 year old for about 5 months and I’ve finally given up. He rips the plate off his high chair very easily and I spend my entire meal babysitting the plate. It’s unfortunate that this plate hasn’t worked like I had hoped, but if your baby is determined to pull it off he/she will figure it out. He has washed well in the dishwasher	Non si attacca. Sono stato molto deluso da questo piatto. Ho usato questo piatto con il mio bambino di 1 anno per circa 5 mesi e alla fine ho rinunciato. Strema il piatto dal suo seggiolone molto facilmente e trascorro tutto il mio pasto a babysitter del piatto. È un peccato che questo piatto non abbia funzionato come avevo sperato, ma se il tuo bambino è determinato a toglierlo, lo capirà. Si è lavato bene nella lavastoviglie	No se adhiere. Me ha decepcionado mucho este plato. He estado usando este plato con mi hijo de 1 año durante unos 5 meses y finalmente me he rendido. Él arranca el plato de su silla alta muy fácilmente y paso toda mi comida cuidando el plato. Es lamentable que este plato no haya funcionado como esperaba, pero si su bebé está decidido a lograrlo, lo resolverá. Se ha lavado bien en el lavavajillas	Ne colle pas. J'ai été très déçu de cette assiette. J'utilise cette assiette avec mon enfant de 1 an depuis environ 5 mois et j'ai finalement abandonné. Il déchire l'assiette de sa chaise haute très facilement et je passe mon repas entier à garder l'assiette. Il est regrettable que cette assiette n’ait pas fonctionné comme je l’espérais, mais si votre bébé est déterminé à le retirer, il / elle le comprendra. Il s'est bien lavé dans le lave-vaisselle	固執しません。私はこのプレートに非常に失望しています。私はこのプレートを1歳で約5か月間使用していましたが、ついにあきらめました。彼はプレートを彼のハイチェアから非常に簡単に引き裂き、私は私の食事全体をプレートのベビーシッターに費やします。このプレートが私が望んでいたように機能していなかったのは残念ですが、赤ちゃんがそれをやってのけると決心しているなら、彼/彼女はそれを理解します。彼は食器洗い機でよく洗っています
Likely unusable. Shipped in a box 5 times to big and despite packaging not being damaged the roll was creased in multiple locations. At least I got the toolkit that many others didn't	Probabilmente inutilizzabile. Spedito in una scatola 5 volte in grande e nonostante l'imballaggio non sia danneggiato, il rotolo è stato piegato in più posizioni. Almeno ho ottenuto il kit di strumenti che molti altri non l'hanno fatto	Probablemente inutilizable. Enviado en una caja 5 veces a lo grande y, a pesar de que el empaque no se dañó, el rollo se arrugó en múltiples ubicaciones. Al menos obtuve el kit de herramientas que muchos otros no	Probablement inutilisable. Expédié dans une boîte 5 fois à Big et bien que l'emballage n'ait pas été endommagé, le rouleau a été frappé à plusieurs endroits. Au moins j'ai la boîte à outils que beaucoup d'autres ne faisaient pas	おそらく使用できない。ボックスに5回大きく出荷され、パッケージングが破損していないにもかかわらず、ロールは複数の場所で折りたたまれました。少なくとも私は他の多くの人がしなかったツールキットを手に入れました
Good feel, poor wireless (and uses a stupid adapter). The keyboard itself feels good and has a nice shape. However, one major fault. The wireless connectivity. Problem one, it uses a USB dongle. This 2019, we have a little protocol called Bluetooth, pretty much every device made in the last 5 years supports it. Stop with the stupid proprietary dongles (that are unreliable and can be lost rendering the whole keyboard useless) and non-standard connectivity. Problem two, the wireless can also be very spotty -- just random periods of several minutes when some key presses just don't get processed. Incredibly annoying and causes unexpected errors. --- Update: Downgrading to two stars. Continued frustration with poor wireless connectivity and now sticking function keys	Buona sensazione, povero wireless (e usa uno stupido adattatore). La tastiera stessa si sente bene e ha una buona forma. Tuttavia, un grave errore. La connettività wireless. Problema uno, utilizza un dongle USB. Questo 2019, abbiamo un piccolo protocollo chiamato Bluetooth, praticamente tutti i dispositivi realizzati negli ultimi 5 anni lo supportano. Fermati con gli stupidi dongle proprietari (che sono inaffidabili e possono essere persi rendendo l'intera tastiera inutile) e la connettività non standard. Problema due, il wireless può anche essere molto imprevedibile: solo periodi casuali di diversi minuti in cui alcune presse dei tasti non vengono elaborate. Incredibilmente fastidioso e provoca errori inaspettati. --- Aggiornamento: declassamento a due stelle. Continua frustrazione per una scarsa connettività wireless e ora tasti della funzione attaccante	Buena sensación, pobre inalámbrica (y usa un estúpido adaptador). El teclado en sí se siente bien y tiene una buena forma. Sin embargo, una falla importante. La conectividad inalámbrica. Problema uno, usa un dongle USB. Este 2019, tenemos un pequeño protocolo llamado Bluetooth, casi todos los dispositivos fabricados en los últimos 5 años lo respaldan. Deténgase con los estúpidos dongles patentados (que no son confiables y se pueden perder haciendo que todo el teclado sea inútil) y la conectividad no estándar. Problema dos, el inalámbrico también puede ser muy irregular, solo períodos aleatorios de varios minutos cuando algunas presas de teclas simplemente no se procesan. Increíblemente molesto y causa errores inesperados. --- Actualización: degradación a dos estrellas. Frustración continua con una baja conectividad inalámbrica y ahora teclas de función de pegamento	Bonne sensation, mauvaise sans fil (et utilise un adaptateur stupide). Le clavier lui-même se sent bien et a une belle forme. Cependant, une faute majeure. La connectivité sans fil. Problème, il utilise un dongle USB. Ce 2019, nous avons un petit protocole appelé Bluetooth, à peu près tous les appareils réalisés au cours des 5 dernières années le soutiennent. Arrêtez-vous avec les stupides dongles propriétaires (qui ne sont pas fiables et qui peuvent être perdus en rendant le clavier entier inutile) et une connectivité non standard. Le deuxième problème, le sans fil peut également être très inégal - juste des périodes aléatoires de plusieurs minutes lorsque certaines touches ne sont tout simplement pas traitées. Incroyablement ennuyeux et provoque des erreurs inattendues. --- MISE À JOUR: Downrading à deux étoiles. Frustration continue avec une mauvaise connectivité sans fil et maintenant des touches de fonction collant	良い感じ、貧弱なワイヤレス（そして愚かなアダプターを使用します）。キーボード自体は気分が良く、形がいいです。ただし、1つの大きな欠点。ワイヤレス接続。問題1は、USBドングルを使用しています。この2019年には、Bluetoothと呼ばれる小さなプロトコルがあります。過去5年間に作成されたほとんどすべてのデバイスがサポートしています。愚かな独自のドングル（信頼できず、キーボード全体を役に立たないレンダリング）と標準以外の接続で止めてください。問題2は、ワイヤレスも非常にむらがある場合があります。いくつかのキープレスが処理されない場合の数分のランダムな期間だけです。信じられないほど迷惑で、予期しないエラーを引き起こします。 ---更新：2つの星にダウングレードします。不十分なワイヤレス接続と今ではファンクションキーを固定することに継続的なフラストレーション
Giant yellow spot appeared after only a few months. I have only had this for under a year, with usage limited to evening/night due to it only being just over 3000 Lumen and my place is has considerable light ambience. I installed blackout shades and was enjoying everything about this projector until I turned it on and has a huge yellow blob in the upper right screen area. After researching these blobs, I have learned it is the Blue LCD polarizer has probably overheated and burned the spot in place. I reached out to the Elephas team in November and they requested proof pictures. I sent the images (see my image uploads, the last two) and that was it. No more dialogue or conversation from these folks. I am going to have to go out and get another projector now, since this is just getting worse and more obtrusive when watching. Buyer beware	Il campo giallo gigante è apparso dopo solo pochi mesi. L'ho avuto solo per meno di un anno, con l'utilizzo limitato a sera/notte a causa del fatto che è solo poco più di 3000 lumen e il mio posto ha una notevole ambiente leggero. Ho installato tonalità blackout e mi sono goduto tutto di questo proiettore fino a quando non l'ho acceso e ha un enorme blob giallo nell'area dello schermo in alto a destra. Dopo aver studiato queste chiazze, ho imparato che il polarizzatore LCD blu ha probabilmente surriscaldato e bruciato il punto in posizione. Ho contattato il team Elephas a novembre e hanno richiesto foto di prove. Ho inviato le immagini (vedi i miei caricamenti di immagine, gli ultimi due) e basta. Niente più dialoghi o conversazioni da queste persone. Dovrò uscire e ottenere un altro proiettore ora, dal momento che questo sta peggiorando e più invadente quando guardo. Compratore stai attento	El punto amarillo gigante apareció después de solo unos pocos meses. Solo he tenido esto durante menos de un año, con el uso limitado a la noche/noche debido a que solo es de poco más de 3000 lumen y mi lugar tiene un ambiente ligero considerable. Instalé sombras Blackout y disfruté todo sobre este proyector hasta que lo encendí y tiene una enorme gota amarilla en el área de la pantalla superior derecha. Después de investigar estos blobs, he aprendido que es que el polarizador LCD azul probablemente se ha sobrecalentado y quemado el lugar en su lugar. Me puse en contacto con el equipo de Elephas en noviembre y solicitaron fotos de prueba. Envié las imágenes (vea mis cargas de imagen, las dos últimas) y eso fue todo. No más diálogo o conversación de estas personas. Voy a tener que salir y obtener otro proyector ahora, ya que esto está empeorando y más molesto al mirar. El comprador tenga cuidado	Une tache jaune géante est apparue après seulement quelques mois. Je n'ai que cela depuis moins d'un an, avec une utilisation limitée à la soirée / nuit car ce n'est que plus de 3000 lumen et ma place a une ambiance légère considérable. J'ai installé des teintes Blackout et j'appréciais tout sur ce projecteur jusqu'à ce que je l'allume et ait une énorme goutte jaune dans la zone d'écran supérieur droit. Après avoir recherché ces taches, j'ai appris que le polariseur LCD bleu a probablement surchauffé et brûlé l'endroit en place. J'ai contacté l'équipe Elephas en novembre et ils ont demandé des photos de preuve. J'ai envoyé les images (voir mes téléchargements d'images, les deux derniers) et c'était tout. Plus de dialogue ou de conversation de ces gens. Je vais devoir sortir et obtenir un autre projecteur maintenant, car cela ne fait que s'aggraver et plus envoûté en regardant. Acheteur Béfiez-vous	わずか数ヶ月後に巨大な黄色の斑点が登場しました。私はこれを1年以内にしか持っていませんでしたが、3000ルーメンをわずかに超えていて、私の場所はかなりの軽い雰囲気があるため、夕方/夜に制限されています。ブラックアウトシェードを設置し、このプロジェクターの電源をオンにするまで、このプロジェクターのすべてを楽しんでいて、右上のスクリーンエリアに巨大な黄色のブロブがありました。これらの塊を研究した後、私はそれが青いLCD偏光子がおそらく過熱し、その場で場所を燃やしたことを学びました。私は11月にElephasチームに連絡し、彼らは証明の写真を要求しました。画像を送信しました（画像のアップロード、最後の2つを参照）。これらの人々からの対話や会話はもうありません。これは、外出して別のプロジェクターを取得する必要があります。バイヤーは注意してください
Wrap. Item is too confusing to put on. So I don't wear it much	Avvolgere. L'oggetto è troppo confuso per indossare. Quindi non lo indosso molto	Envolver. El artículo es demasiado confuso para ponerse. Entonces no lo uso mucho	Envelopper. L'article est trop déroutant à mettre. Alors je ne le porte pas beaucoup	包む。アイテムは紛らわしくなりすぎています。だから私はそれをあまり着ません
Half the string doesn't work after 1 day. I am a teacher and I used these to decorate a bulletin board at my school. They were exactly what I was looking for. The string wire is thin and flexible. The different color options are nice. However, after the first day, half of the string won't light up. After 3 days (18 hours) the batteries needed to be replaced	La metà della stringa non funziona dopo 1 giorno. Sono un insegnante e li ho usati per decorare una bacheca nella mia scuola. Erano esattamente quello che stavo cercando. Il filo della corda è sottile e flessibile. Le diverse opzioni di colore sono belle. Tuttavia, dopo il primo giorno, la metà della corda non si illuminerà. Dopo 3 giorni (18 ore) le batterie dovevano essere sostituite	La mitad de la cuerda no funciona después de 1 día. Soy maestra y los usé para decorar un tablón de anuncios en mi escuela. Eran exactamente lo que estaba buscando. El cable de cuerda es delgado y flexible. Las diferentes opciones de color son agradables. Sin embargo, después del primer día, la mitad de la cuerda no se iluminará. Después de 3 días (18 horas) las baterías debían reemplazarse	La moitié de la chaîne ne fonctionne pas après 1 jour. Je suis enseignant et je les ai utilisés pour décorer un babillard dans mon école. Ils étaient exactement ce que je cherchais. Le fil de cordes est mince et flexible. Les différentes options de couleurs sont agréables. Cependant, après le premier jour, la moitié de la corde ne s'allume pas. Après 3 jours (18 heures), les batteries devaient être remplacées	文字列の半分は1日後に機能しません。私は教師であり、これらを使って私の学校で掲示板を飾りました。彼らはまさに私が探していたものでした。ひもワイヤは薄く柔軟です。さまざまな色のオプションがいいです。ただし、最初の日の後、文字列の半分は明るくなりません。 3日（18時間）後、バッテリーを交換する必要がありました
Inner seams split easy!. Liner material could be way better!	Le cuciture interne si divide facilmente!. Il materiale di rivestimento potrebbe essere molto migliore!	Se costuras internas divididas fáciles!. ¡El material del revestimiento podría ser mucho mejor!	Les coutures intérieures se séparent facilement!. Le matériau de la doublure pourrait être bien meilleur!	内側の縫い目が簡単に分割されました！ライナー素材はずっと良くなる可能性があります！
Desk chair mat. Mat is pretty thin and worse slides everywhere	Tappetino da sedia da scrivania. Mat è piuttosto sottile e peggiori	Silla de escritorio Mat. Mat es bastante delgada y peor toboganes en todas partes	Mat de chaise de bureau. Le tapis est assez mince et pire partout	デスクチェアマット。マットはかなり薄く、どこでも悪いスライドです
Fun For a Few Minutes. I was enjoying the game for the first 10 questions or so, but then it started showing vague pictures and wanted 15 coins for a clue. When I accepted, it gave me an A in the middle of a long word. Totally useless. When it wanted me to spend real money for more bogus clues, I deleted it. If you have cash to waste on a trivia game, go for it	Divertimento per qualche minuto. Mi stavo godendo il gioco per le prime 10 domande o giù di lì, ma poi ha iniziato a mostrare foto vaghe e volevo 15 monete per un indizio. Quando ho accettato, mi ha dato una A nel mezzo di una lunga parola. Totalmente inutile. Quando voleva che spendessi soldi veri per altri indizi fasulli, l'ho eliminato. Se hai denaro da sprecare in una partita a curiosità, provaci	Diversión por unos minutos. Estaba disfrutando el juego durante las primeras 10 preguntas más o menos, pero luego comenzó a mostrar imágenes vagas y quería 15 monedas para una pista. Cuando acepté, me dio una A en medio de una larga palabra. Totalmente inútil. Cuando quería que gastara dinero real para pistas más falsas, lo eliminé. Si tienes efectivo que desperdiciar en un juego de trivia, hazlo	Amusant pendant quelques minutes. J'appréciais le jeu pour les 10 premières questions environ, mais elle a commencé à montrer de vagues photos et je voulais 15 pièces pour un indice. Quand j'ai accepté, cela m'a donné un A au milieu d'un long mot. Totalement inutile. Quand il voulait que je dépense de l'argent réel pour plus d'indices de faux, je l'ai supprimé. Si vous avez de l'argent à perdre sur un jeu de trivia, allez-y	数分間楽しみます。私は最初の10の質問などでゲームを楽しんでいましたが、それは曖昧な写真を見せ始め、手がかりのために15のコインが欲しかった。私が受け入れたとき、それは長い言葉の真ん中に私を与えてくれました。まったく役に立たない。もっと偽の手がかりのために本当のお金を使うことを望んだとき、私はそれを削除しました。トリビアのゲームで無駄にする現金がある場合は、それを求めて行ってください
Cheap quality. The bottom and back are made of very thin cardboard and broke off right away	Qualità economica. Il fondo e la schiena sono realizzati con cartone molto sottile e si è rotto subito	Calidad barata. La parte inferior y posterior están hechas de cartón muy delgado y se rompieron de inmediato	Qualité bon marché. Le bas et le dos sont en carton très mince et se sont rompus tout de suite	安い品質。底と背面は非常に薄い段ボールでできており、すぐに壊れました
Cylinder is hot garbage. You never know what height this chair will settle at. Easy to put together, but the cylinder is trash. Chair randomly sinks down after sitting on it for a while. I'd return it, but it's already put together, and it's cheaper and easier to just order a new cylinder. And I'm not over the published weight limit. The chair is comfortable though, when it behaves more like a chair and less like a pogo stick	Il cilindro è spazzatura calda. Non sai mai in quale altezza si accontenterà questa sedia. Facile da mettere insieme, ma il cilindro è spazzatura. La sedia affonda casualmente dopo esserci seduta per un po '. Lo restituirei, ma è già messo insieme, ed è più economico e più facile ordinare un nuovo cilindro. E non sono oltre il limite di peso pubblicato. La sedia è comoda, però, quando si comporta più come una sedia e meno come un bastone da pogo	El cilindro es basura caliente. Nunca se sabe en qué altura se asentará esta silla. Fácil de armar, pero el cilindro es basura. La silla se hunde al azar después de sentarse sobre ella por un tiempo. Lo devolvería, pero ya está juntos, y es más barato y más fácil pedir un nuevo cilindro. Y no superé el límite de peso publicado. Sin embargo, la silla es cómoda, cuando se comporta más como una silla y menos como un palo de Pogo	Le cylindre est des ordures chaudes. Vous ne savez jamais à quelle hauteur cette chaise s'installera. Facile à assembler, mais le cylindre est des déchets. La chaise s'enfonce au hasard après s'être assise dessus pendant un certain temps. Je le retournerais, mais il est déjà assemblé, et il est moins cher et plus facile de simplement commander un nouveau cylindre. Et je ne suis pas au-dessus de la limite de poids publiée. La chaise est confortable cependant, quand elle se comporte plus comme une chaise et moins comme un bâton Pogo	シリンダーはホットゴミです。この椅子が落ち着く高さはわかりません。簡単に組み立てられますが、シリンダーはゴミです。椅子はしばらく座った後、ランダムに沈みます。私はそれを返しますが、それはすでに組み立てられており、新しいシリンダーを注文する方が安価で簡単です。そして、私は公開されている重量制限を超えていません。椅子は快適ですが、椅子のように振る舞い、ポゴスティックのように振る舞うと
Looks great. Mine broke. I loved it, wore it every day. Until it fell off my wrist yesterday. A pin broke on one of the end pieces. So, $10 for 4 months. I would have given it 4 stars if it had been at least one dollar a month. Still, it looks quite good	Sembra fantastico. Il mio si è rotto. L'ho adorato, l'ho indossato ogni giorno. Fino a quando non mi è caduto dal polso ieri. Un perno si è rotto su uno dei pezzi finali. Quindi, $ 10 per 4 mesi. Avrei dato 4 stelle se fosse stato almeno un dollaro al mese. Comunque, sembra abbastanza buono	Se ve muy bien. La mía se rompió. Me encantó, lo usé todos los días. Hasta que me cayó de mi muñeca ayer. Un alfiler se rompió en una de las piezas finales. Entonces, $ 10 por 4 meses. Le habría dado 4 estrellas si hubiera sido al menos un dólar al mes. Aún así, se ve bastante bien	Ça a l'air super. Le mien s'est cassé. J'ai adoré, je l'ai porté tous les jours. Jusqu'à ce qu'il tombe de mon poignet hier. Une épingle s'est cassée sur l'une des pièces d'extrémité. Donc, 10 $ pour 4 mois. Je l'aurais donné 4 étoiles si cela avait été au moins un dollar par mois. Pourtant, ça a l'air assez bien	素晴らしく見える。私は壊れた。私はそれが大好きで、毎日それを着ていました。昨日私の手首から落ちるまで。エンドピースの1つにピンが壊れました。したがって、4か月間10ドル。それが月に少なくとも1ドルだったら、私はそれを4つ星に与えたでしょう。それでも、それはかなり良さそうです
Delivery. Paid for extra shipping just to know it’s gonna be a day extra late	Consegna. Pagato per la spedizione extra solo per sapere che sarà un giorno in più in ritardo	Entrega. Pagado por el envío adicional solo para saber que será un día extra tarde	Livraison. Payé pour une expédition supplémentaire juste pour savoir que ça va être un jour supplémentaire en retard	配達。余分な1日になることを知るためだけに追加送料の支払い
